CustomerID,FirstName,LastName,TotalBalance,TotalTransactions
2048,Dominique,Davis,32027.0,4.0
2049,Michele,Bush,14612.0,3.0
2050,Lynn,Wright,0.0,0.0
2051,Kevin,Malone,55188.0,6.0
2052,Christy,Moody,0.0,0.0
2053,Taylor,Burnett,61821.0,8.0
2054,Shelley,Brown,89026.0,6.0
2055,Erik,Miranda,26400.0,9.0
2056,Maria,Guerrero,0.0,0.0
2057,Michael,Ray,0.0,0.0
2058,Jacob,Murphy,29728.0,2.0
2059,Sabrina,Davila,11065.0,5.0
2060,Dustin,Stanley,185336.0,8.0
2061,Kevin,Torres,16985.0,4.0
2062,Sandra,Flores,179893.0,7.0
2063,Ann,Lopez,95712.0,4.0
2064,Diana,Carrillo,85953.0,5.0
2065,Sydney,Nichols,64308.0,4.0
2066,Rita,Holt,35501.0,1.0
2067,George,Black,30383.0,9.0
2068,Steven,Smith,87260.0,4.0
2069,Jerry,Boyd,0.0,0.0
2070,Alicia,Johnson,0.0,0.0
2071,Andrew,Matthews,0.0,0.0
2072,Heather,Smith,0.0,0.0
2073,Sharon,Fowler,143810.0,5.0
2074,Carol,Johnson,93236.0,3.0
2075,Jillian,Stevenson,275643.0,11.0
2076,Lisa,Whitehead,54655.0,4.0
2077,Patrick,Green,0.0,0.0
2078,Matthew,Mendez,153030.0,11.0
2079,Brittany,Hughes,22452.0,2.0
2080,Jimmy,Rios,56963.0,7.0
2081,Heather,Rhodes,99018.0,1.0
2082,Brian,Jennings,0.0,0.0
2083,Anthony,Cobb,8682.0,4.0
2084,Crystal,Larson,89923.0,4.0
2085,Adrian,Gray,0.0,0.0
2086,Karen,Carter,2562.0,4.0
2087,Adam,Yoder,0.0,0.0
2088,Joel,Lester,0.0,0.0
2089,James,Wilkins,184582.0,18.0
2090,Janet,Brown,65051.0,5.0
2091,Chad,Grant,76259.0,3.0
2092,Crystal,Lopez,89037.0,8.0
2093,Tracy,Marshall,0.0,0.0
2094,Kara,Love,86917.0,1.0
2095,Katrina,Hayes,0.0,0.0
2096,Chad,Mora,35053.0,6.0
2097,Jesus,Spencer,71284.0,3.0
2098,James,Spears,0.0,0.0
2099,Shawn,Duran,137453.0,18.0
2100,Amber,Salazar,59472.0,4.0
2101,Jacob,Simpson,0.0,0.0
2102,Joshua,Lee,122683.0,11.0
2103,Amanda,Logan,26086.0,4.0
2104,Scott,Haley,88410.0,4.0
2105,Todd,Ramirez,0.0,0.0
2106,Justin,Estrada,0.0,0.0
2107,Alexandra,Morgan,0.0,0.0
2108,Theresa,Nelson,42555.0,4.0
2109,Mary,Copeland,0.0,0.0
2110,Rebecca,Sullivan,208628.0,5.0
2111,Joshua,Jones,14841.0,6.0
2112,Kimberly,Craig,58566.0,3.0
2113,Sandra,Monroe,0.0,0.0
2114,Mary,Hunter,0.0,0.0
2115,Ryan,Francis,62844.0,4.0
2116,Robert,Wilson,0.0,0.0
2117,Donna,Harris,83494.0,3.0
2118,Judith,Phillips,70928.0,14.0
2119,Jennifer,Gonzales,0.0,0.0
2120,Mark,Brown,0.0,0.0
2121,Lori,Lee,0.0,0.0
2122,Carmen,Henson,0.0,0.0
2123,Kerry,Bailey,132087.0,5.0
2124,John,Williams,5989.0,13.0
2125,Grant,Butler,82894.0,7.0
2126,Willie,Figueroa,156554.0,4.0
2127,Amanda,Rodriguez,0.0,0.0
2128,Christopher,Brock,0.0,0.0
2129,Rebecca,Alvarado,0.0,0.0
2130,Brett,Holland,36099.0,4.0
2131,Angela,Hays,55559.0,7.0
2132,Matthew,Holmes,13706.0,2.0
2133,Mary,Dunn,152655.0,6.0
2134,Alexis,Johnson,95719.0,6.0
2135,Joy,Hill,90349.0,3.0
2136,Jennifer,Smith,61307.0,9.0
2137,Aaron,Orr,133790.0,8.0
2138,Emily,Schmidt,122143.0,9.0
2139,Phillip,Hawkins,4573.0,3.0
2140,Derek,Woods,0.0,0.0
2141,Stephen,Scott,95340.0,1.0
2142,Alexander,Evans,5171.0,6.0
2143,Margaret,Smith,68749.0,3.0
2144,Danielle,Mcintosh,0.0,0.0
2145,Blake,Campbell,38928.0,5.0
2146,James,Owen,0.0,0.0
2147,Jamie,Mitchell,76013.0,4.0
2148,Adam,Lewis,0.0,0.0
2149,Tina,Little,0.0,0.0
2150,Nicole,Mcclain,116483.0,9.0
2151,Rachel,Smith,0.0,0.0
2152,Gina,Wood,0.0,0.0
2153,Tanya,King,0.0,0.0
2154,Maureen,Santos,119384.0,5.0
2155,Crystal,Bell,0.0,0.0
2156,Alexander,Turner,0.0,0.0
2157,Leslie,Wilson,19385.0,5.0
2158,Karen,Davies,0.0,0.0
2159,Steven,Hill,79435.0,8.0
2160,Michelle,Kelly,73605.0,5.0
2161,Brooke,Harmon,69872.0,2.0
2162,Julie,Adams,79872.0,3.0
2163,David,Grant,88821.0,2.0
2164,Linda,Sanchez,202252.0,12.0
2165,Dakota,May,26475.0,3.0
2166,Kristin,Ward,68062.0,5.0
2167,Elizabeth,Allen,0.0,0.0
2168,Sydney,Jones,20191.0,1.0
2169,Kathryn,Watson,89051.0,7.0
2170,Sandra,Davis,55106.0,3.0
2171,Derek,Barber,84465.0,2.0
2172,Sheila,Mathis,77287.0,16.0
2173,Angie,Schneider,72636.0,5.0
2174,Stacy,Henderson,99180.0,4.0
2175,Crystal,Austin,50151.0,7.0
2176,Raymond,Maddox,120079.0,4.0
2177,Jim,Hill,0.0,0.0
2178,Erica,Moyer,0.0,0.0
2179,Andrew,Castillo,0.0,0.0
2180,Derek,Simon,53788.0,5.0
2181,Anthony,Hoffman,0.0,0.0
2182,Steven,Lewis,0.0,0.0
2183,Gina,Ross,0.0,0.0
2184,Jeffrey,Huffman,55046.0,5.0
2185,John,Walker,103049.0,8.0
2186,Gwendolyn,Anderson,117561.0,16.0
2187,Jennifer,Elliott,0.0,0.0
2188,Anthony,Hicks,9316.0,7.0
2189,Robert,Adams,0.0,0.0
2190,Nicholas,Moore,147784.0,12.0
2191,Rachel,Weber,95726.0,11.0
2192,Melanie,Green,8442.0,3.0
2193,Courtney,Smith,16031.0,5.0
2194,Ronnie,Johnson,56753.0,6.0
2195,Zachary,Rodriguez,42899.0,5.0
2196,Brett,Vargas,122104.0,8.0
2197,Cody,Reyes,219896.0,12.0
2198,Jennifer,Mcintosh,222275.0,21.0
2199,Jean,Hawkins,36043.0,5.0
2200,Tonya,Ramsey,0.0,0.0
2201,Steve,Peterson,117384.0,6.0
2202,Christina,Moon,44160.0,4.0
2203,Penny,Sutton,182648.0,12.0
2204,Heidi,Ingram,150539.0,13.0
2205,Troy,Crawford,0.0,0.0
2206,Lucas,Ho,51347.0,5.0
2207,Brenda,Williams,27423.0,3.0
2208,Barbara,Thompson,0.0,0.0
2209,Barbara,White,0.0,0.0
2210,Andre,Rodriguez,1817.0,4.0
2211,Donald,Williams,90637.0,3.0
2212,Kevin,Nguyen,0.0,0.0
2213,Nancy,Williams,0.0,0.0
2214,Jose,Velasquez,29862.0,3.0
2215,Mitchell,Smith,134071.0,15.0
2216,Sandra,Aguirre,103715.0,10.0
2217,Joy,Alvarez,84069.0,8.0
2218,Cory,Cervantes,71454.0,7.0
2219,Matthew,Harris,227160.0,12.0
2220,Joanne,Morales,53652.0,6.0
2221,Michael,Richardson,0.0,0.0
2222,Garrett,Knight,0.0,0.0
2223,Tonya,Jacobs,94564.0,5.0
2224,Nicole,Burns,0.0,0.0
2225,Charles,Garner,5414.0,2.0
2226,Lauren,Wong,0.0,0.0
2227,Samuel,Russell,53366.0,2.0
2228,Deborah,Wilson,0.0,0.0
2229,John,Carpenter,65560.0,3.0
2230,William,Tran,0.0,0.0
2231,Robert,Lawson,78571.0,7.0
2232,Steven,Jackson,66476.0,2.0
2233,Chelsea,Stuart,89488.0,4.0
2234,Joseph,Jackson,166298.0,4.0
2235,Cody,Chung,7632.0,5.0
2236,Shane,Morris,53766.0,4.0
2237,Crystal,Brown,95081.0,8.0
2238,Jared,Adams,0.0,0.0
2239,Stephanie,Ross,10545.0,5.0
2240,Nathan,Ruiz,17787.0,6.0
2241,Tim,Tran,0.0,0.0
2242,Cody,Peterson,0.0,0.0
2243,Frank,Hudson,140407.0,8.0
2244,Shannon,Clark,0.0,0.0
2245,Amy,Atkins,83231.0,4.0
2246,Melissa,Stephens,0.0,0.0
2247,Sarah,Johnson,251611.0,14.0
2248,Amy,Cooke,86279.0,3.0
2249,Mary,Brown,100202.0,5.0
2250,Anthony,White,48644.0,9.0
2251,Christopher,Horton,58769.0,7.0
2252,Francis,Fuentes,81810.0,7.0
2253,Martin,Hurst,40628.0,2.0
2254,Jeremy,Cook,0.0,0.0
2255,Eric,Garza,0.0,0.0
2256,Gregory,Blake,0.0,0.0
2257,Oscar,Harrison,0.0,0.0
2258,John,Li,0.0,0.0
2259,Andrew,Reed,87453.0,4.0
2260,Cody,Russell,0.0,0.0
2261,Jeffrey,Long,106090.0,6.0
2262,Chase,Baxter,0.0,0.0
2263,Steven,Stewart,0.0,0.0
2264,Ryan,Lawrence,77770.0,6.0
2265,Victoria,Curtis,549.0,6.0
2266,Whitney,Price,31246.0,6.0
2267,Julia,Goodman,42076.0,7.0
2268,Katherine,Stewart,79117.0,4.0
2269,Michael,Russell,0.0,0.0
2270,Larry,Lang,0.0,0.0
2271,Michelle,Huber,94678.0,17.0
2272,Rebecca,Smith,0.0,0.0
2273,Taylor,Holmes,0.0,0.0
2274,Jean,Vazquez,43691.0,6.0
2275,Helen,Smith,78390.0,2.0
2276,Chad,Fields,59343.0,7.0
2277,Ryan,Mathis,159235.0,21.0
2278,Phillip,Benson,133506.0,13.0
2279,Nicole,Goodwin,46358.0,4.0
2280,Desiree,Kim,38936.0,2.0
2281,William,Gardner,172284.0,5.0
2282,James,Figueroa,67529.0,4.0
2283,Brittany,May,199359.0,15.0
2284,Rebecca,Preston,0.0,0.0
2285,Rachel,Mcpherson,0.0,0.0
2286,Brandon,Johnson,170688.0,10.0
2287,Melody,Brooks,10429.0,4.0
2288,Crystal,Marshall,85668.0,2.0
2289,Billy,Gilbert,0.0,0.0
2290,Diana,Frazier,119292.0,13.0
2291,Amy,Burke,34457.0,10.0
2292,David,Johnson,75189.0,4.0
2293,Jennifer,Allen,0.0,0.0
2294,Miguel,Henderson,6488.0,0.0
2295,Andrew,Warren,139007.0,7.0
2296,Jack,Rollins,25534.0,3.0
2297,Jessica,Evans,57884.0,10.0
2298,Laura,Irwin,60345.0,4.0
2299,Stephanie,Lee,28326.0,5.0
2300,Jessica,Evans,94604.0,8.0
2301,Sylvia,Raymond,35221.0,4.0
2302,Amanda,Vance,34253.0,6.0
2303,Sean,Moore,77343.0,3.0
2304,Amy,Weaver,464.0,2.0
2305,Victor,Kelley,13694.0,5.0
2306,Samantha,Turner,62804.0,2.0
2307,Eric,Moore,12049.0,5.0
2308,Mallory,Hill,0.0,0.0
2309,Adam,Lutz,0.0,0.0
2310,Connor,Koch,38788.0,8.0
2311,Brian,Hickman,43414.0,6.0
2312,Joan,Reynolds,165926.0,9.0
2313,Kathleen,Bell,0.0,0.0
2314,Ashley,Wong,0.0,0.0
2315,Richard,Perez,3971.0,7.0
2316,Alicia,Nguyen,138928.0,12.0
2317,Danielle,Paul,99053.0,1.0
2318,Ashley,Brown,32578.0,5.0
2319,Jessica,Bailey,172666.0,10.0
2320,John,Pearson,0.0,0.0
2321,Mary,Ellison,46385.0,4.0
2322,Ethan,Keller,0.0,0.0
2323,Bernard,Grimes,0.0,0.0
2324,Jerry,Robinson,0.0,0.0
2325,Lisa,Brown,0.0,0.0
2326,Daniel,Holmes,96023.0,1.0
2327,Rebecca,Fowler,63666.0,0.0
2328,Heather,Bennett,0.0,0.0
2329,Jessica,Young,0.0,0.0
2330,Thomas,Wong,92101.0,4.0
2331,Robin,Ramirez,80201.0,7.0
2332,David,Andrews,0.0,0.0
2333,Karen,Arellano,18325.0,5.0
2334,Matthew,Fields,0.0,0.0
2335,Charles,Thomas,0.0,0.0
2336,Jason,Taylor,51377.0,4.0
2337,John,Phillips,0.0,0.0
2338,Sara,Patel,77273.0,3.0
2339,Susan,Walker,33113.0,2.0
2340,Mary,Hall,0.0,0.0
2341,Anthony,Smith,48010.0,7.0
2342,Virginia,Yates,0.0,0.0
2343,Kathryn,Bishop,173803.0,10.0
2344,Laura,Miller,0.0,0.0
2345,Joseph,Miller,0.0,0.0
2346,Amanda,Olson,102096.0,9.0
2347,Roy,Moran,76952.0,2.0
2348,Alexander,Hendrix,109541.0,13.0
2349,Marie,Lester,30046.0,3.0
2350,Wayne,Brown,167849.0,12.0
2351,Ellen,Cervantes,0.0,0.0
2352,Greg,Parks,9450.0,4.0
2353,Ashlee,Williams,0.0,0.0
2354,Elaine,Lewis,3356.0,3.0
2355,James,Carlson,41589.0,8.0
2356,Douglas,Smith,12231.0,4.0
2357,Matthew,Hill,82910.0,2.0
2358,Brandy,Conner,0.0,0.0
2359,Carolyn,Morris,134432.0,6.0
2360,Stacey,Rice,143122.0,3.0
2361,Gary,Goodman,88176.0,2.0
2362,Teresa,Lynch,0.0,0.0
2363,Rita,Sandoval,75080.0,2.0
2364,Caleb,Bennett,136941.0,22.0
2365,Joshua,Miller,41771.0,3.0
2366,Melissa,Thompson,0.0,0.0
2367,Adam,Lee,58340.0,9.0
2368,Jonathan,Perez,0.0,0.0
2369,Amy,Ward,0.0,0.0
2370,Kristi,Robinson,94133.0,4.0
2371,Julie,Juarez,0.0,0.0
2372,Sharon,Aguilar,95129.0,8.0
2373,Shannon,Rosales,0.0,0.0
2374,John,Bates,30580.0,3.0
2375,Eric,Hamilton,55138.0,5.0
2376,Darrell,Hooper,98018.0,9.0
2377,James,Schmidt,199625.0,10.0
2378,Joshua,Lewis,46762.0,4.0
2379,Vincent,Williams,93955.0,3.0
2380,John,Acevedo,0.0,0.0
2381,Sabrina,Holland,91442.0,3.0
2382,Nicole,Murphy,0.0,0.0
2383,Christine,Johnson,43334.0,5.0
2384,Mary,Li,0.0,0.0
2385,Nathaniel,Anderson,108219.0,9.0
2386,Grant,Barnett,0.0,0.0
2387,Daniel,Swanson,0.0,0.0
2388,Ronnie,Wright,0.0,0.0
2389,Laura,Travis,0.0,0.0
2390,James,Pena,26737.0,14.0
2391,Whitney,Barker,0.0,0.0
2392,Mark,Kirk,0.0,0.0
2393,Tiffany,Hogan,27752.0,5.0
2394,James,Ray,0.0,0.0
2395,Sherry,Oconnor,19146.0,4.0
2396,Mallory,Logan,34345.0,5.0
2397,Sarah,Clark,67264.0,4.0
2398,Shawn,Thompson,50524.0,7.0
2399,Michael,Allen,150823.0,14.0
2400,Gary,Mclaughlin,0.0,0.0
2401,Christopher,Reese,0.0,0.0
2402,Christian,Howard,0.0,0.0
2403,Karina,Flores,0.0,0.0
2404,Jose,Collier,0.0,0.0
2405,Brittney,Garrett,21984.0,4.0
2406,Joyce,Poole,44263.0,3.0
2407,Robert,Cox,85193.0,3.0
2408,Jennifer,George,70753.0,5.0
2409,Amy,Carter,31596.0,3.0
2410,Jessica,Cordova,32379.0,5.0
2411,Ricky,Blackwell,0.0,0.0
2412,Raymond,Cooper,28340.0,10.0
2413,Kim,Bowen,333.0,5.0
2414,Michelle,Sanders,191115.0,12.0
2415,Alicia,Ball,0.0,0.0
2416,Richard,Miles,32314.0,4.0
2417,Zachary,Clark,0.0,0.0
2418,Diamond,Pearson,118242.0,8.0
2419,David,Hayes,58190.0,13.0
2420,John,Barry,65982.0,3.0
2421,Nicole,Smith,63687.0,2.0
2422,Gregory,Clark,32107.0,2.0
2423,Veronica,Brooks,0.0,0.0
2424,Bethany,Parker,68793.0,3.0
2425,Lisa,Woods,94352.0,6.0
2426,Melvin,Spencer,0.0,0.0
2427,Lauren,Quinn,56326.0,5.0
2428,Melinda,Miller,70344.0,6.0
2429,Curtis,Douglas,75125.0,4.0
2430,Ryan,Knight,64026.0,10.0
2431,Jennifer,Lam,47947.0,4.0
2432,Robin,Ball,0.0,0.0
2433,Nancy,Thompson,81234.0,4.0
2434,Christopher,House,75220.0,7.0
2435,Christy,Johnson,163216.0,12.0
2436,Kaylee,Maldonado,122861.0,4.0
2437,Lori,Jacobson,0.0,0.0
2438,Paula,Bennett,138725.0,12.0
2439,Brandon,Rogers,79462.0,7.0
2440,James,Simon,0.0,0.0
2441,Hector,Collins,94859.0,6.0
2442,Matthew,Bennett,57639.0,3.0
2443,Jacqueline,Hawkins,31913.0,4.0
2444,Cynthia,Rogers,52438.0,8.0
2445,Gary,Roberts,65611.0,2.0
2446,Jonathan,Christian,89968.0,11.0
2447,Crystal,Williams,67272.0,6.0
2448,Matthew,Martin,56914.0,3.0
2449,Christopher,Austin,102850.0,6.0
2450,Anna,Weiss,75350.0,3.0
2451,Karen,Meyers,143599.0,11.0
2452,Richard,Carpenter,83583.0,6.0
2453,Robert,Wagner,6178.0,3.0
2454,Katrina,Scott,0.0,0.0
2455,Tyler,Jones,85548.0,5.0
2456,Regina,Gibson,26169.0,5.0
2457,Stephanie,Owens,77346.0,8.0
2458,Charles,Villegas,87839.0,4.0
2459,Nancy,Johnson,96012.0,6.0
2460,Eric,Hernandez,124452.0,10.0
2461,Margaret,Barnes,0.0,0.0
2462,Sarah,Stevens,99553.0,7.0
2463,David,Key,91646.0,5.0
2464,Patricia,Thomas,236820.0,9.0
2465,Janice,Scott,109106.0,9.0
2466,Savannah,Horton,157346.0,9.0
2467,Anthony,Frye,52936.0,6.0
2468,Marie,Brewer,144456.0,24.0
2469,Sarah,Patel,74070.0,3.0
2470,Matthew,Pruitt,52522.0,2.0
2471,Alyssa,Mendoza,0.0,0.0
2472,Susan,Woods,1841.0,2.0
2473,Edward,Horne,0.0,0.0
2474,Amanda,Scott,89792.0,10.0
2475,Tara,Price,83947.0,6.0
2476,Mary,George,85098.0,11.0
2477,Tim,Walker,3584.0,4.0
2478,Jasmine,Travis,0.0,0.0
2479,Daniel,Blake,91038.0,4.0
2480,Kristen,Trujillo,137948.0,5.0
2481,Martin,Clark,30302.0,6.0
2482,Brandi,Williams,0.0,0.0
2483,Robert,Kelly,48043.0,2.0
2484,Rita,Day,2026.0,5.0
2485,David,Mann,59200.0,8.0
2486,Victoria,Neal,77185.0,11.0
2487,Connie,Evans,85027.0,2.0
2488,Courtney,Mcdonald,0.0,0.0
2489,Chad,Miller,0.0,0.0
2490,Michelle,Owens,96289.0,10.0
2491,Calvin,Novak,0.0,0.0
2492,Zachary,Griffith,97737.0,2.0
2493,Amy,Woodard,0.0,0.0
2494,Kara,Le,11593.0,3.0
2495,Phillip,Parker,40253.0,6.0
2496,Robin,Garrison,2939.0,3.0
2497,Teresa,Lawrence,107940.0,8.0
2498,Joshua,Gordon,16810.0,8.0
2499,Jesus,Hernandez,116473.0,11.0
2500,Patricia,Rocha,0.0,0.0
2501,Ashley,Juarez,64063.0,11.0
2502,Ralph,Green,0.0,0.0
2503,Mark,Scott,0.0,0.0
2504,Jennifer,Oconnor,0.0,0.0
2505,Sandra,Weiss,165681.0,13.0
2506,Gary,Sosa,116744.0,11.0
2507,Wesley,Waters,57619.0,3.0
2508,Alyssa,George,67840.0,4.0
2509,Jeffery,Gonzales,118006.0,6.0
2510,Craig,Meza,6229.0,2.0
2511,James,Rodriguez,220740.0,11.0
2512,Jennifer,Wilson,0.0,0.0
2513,Bryan,Gentry,0.0,0.0
2514,Tammy,Rios,7944.0,5.0
2515,Darlene,Fox,97602.0,4.0
2516,Tammy,Gonzalez,0.0,0.0
2517,Sydney,Payne,25330.0,1.0
2518,Danny,Walker,0.0,0.0
2519,Jennifer,Williams,131098.0,8.0
2520,Kenneth,Cisneros,0.0,0.0
2521,Sharon,Stevens,0.0,0.0
2522,Christina,Ayers,91428.0,3.0
2523,Gregory,Russell,111953.0,7.0
2524,Charles,Blackwell,0.0,0.0
2525,Manuel,Williamson,0.0,0.0
2526,Leah,Smith,93197.0,4.0
2527,Anne,Simmons,0.0,0.0
2528,Richard,Smith,0.0,0.0
2529,David,Chandler,30962.0,3.0
2530,Kenneth,Ramirez,0.0,0.0
2531,Jason,Rivera,94520.0,7.0
2532,Timothy,Garcia,50568.0,12.0
2533,Susan,Walters,67397.0,5.0
2534,Cindy,Cline,68801.0,8.0
2535,Diane,Wood,0.0,0.0
2536,Christine,Walker,55081.0,12.0
2537,Jacob,Krueger,0.0,0.0
2538,Jill,Bush,61881.0,3.0
2539,Christopher,Perry,43551.0,1.0
2540,Richard,Nunez,70749.0,5.0
2541,Cameron,Johnson,0.0,0.0
2542,Kevin,Torres,59984.0,2.0
2543,Joshua,Hinton,0.0,0.0
2544,Deborah,Williams,97072.0,1.0
2545,John,Stuart,0.0,0.0
2546,Elizabeth,Watkins,81923.0,14.0
2547,Robert,Russo,0.0,0.0
2548,Carrie,Anderson,89600.0,3.0
2549,Jessica,Washington,68874.0,10.0
2550,Michael,Ellis,0.0,0.0
2551,Jennifer,Carlson,16583.0,4.0
2552,Aaron,Moyer,90403.0,7.0
2553,Isabella,Cline,151347.0,9.0
2554,Sharon,Carter,53649.0,1.0
2555,Angela,Burgess,57705.0,10.0
2556,Laura,Howard,47195.0,3.0
2557,Matthew,Adams,69828.0,4.0
2558,Justin,Hamilton,0.0,0.0
2559,Daniel,Delacruz,0.0,0.0
2560,Samantha,Evans,0.0,0.0
2561,Hunter,Aguirre,45217.0,5.0
2562,Mark,Torres,0.0,0.0
2563,Sandy,Nelson,0.0,0.0
2564,William,Martin,110896.0,10.0
2565,Sarah,Edwards,0.0,0.0
2566,Sarah,Moore,61565.0,2.0
2567,Joseph,Koch,75351.0,4.0
2568,Kevin,Mckinney,28366.0,7.0
2569,Brittany,Hicks,20648.0,4.0
2570,Raymond,Franco,0.0,0.0
2571,Michael,Jones,0.0,0.0
2572,Christopher,Cardenas,0.0,0.0
2573,Donald,Sanford,86580.0,4.0
2574,Jeffrey,Morales,0.0,0.0
2575,Emily,Kramer,63923.0,6.0
2576,John,Sullivan,139309.0,12.0
2577,Michelle,Sellers,70413.0,6.0
2578,Jeanne,Lopez,0.0,0.0
2579,Rachel,Hartman,71728.0,3.0
2580,Julie,Hernandez,40239.0,2.0
2581,James,Sims,0.0,0.0
2582,Sara,Vasquez,0.0,0.0
2583,Adrian,Perry,0.0,0.0
2584,Christine,Patton,0.0,0.0
2585,Shaun,Howard,50647.0,10.0
2586,Peter,Jordan,2491.0,3.0
2587,Patrick,Taylor,0.0,0.0
2588,Kristie,Foster,0.0,0.0
2589,Melanie,Ramirez,231010.0,14.0
2590,Pamela,Montgomery,0.0,0.0
2591,Daniel,Ramirez,89528.0,1.0
2592,Chad,Mendoza,49129.0,4.0
2593,Mary,Young,41306.0,3.0
2594,Diana,Bailey,79360.0,9.0
2595,Allison,Miller,0.0,0.0
2596,Tiffany,Weaver,32242.0,6.0
2597,Marcus,Grant,63395.0,4.0
2598,William,Gonzalez,185537.0,6.0
2599,Vickie,Miller,0.0,0.0
2600,Lauren,Gibson,102054.0,8.0
2601,Elizabeth,Wilkerson,12571.0,2.0
2602,Jessica,Bradford,95403.0,6.0
2603,Benjamin,Santiago,14357.0,3.0
2604,Shari,Leblanc,0.0,0.0
2605,Crystal,Walker,0.0,0.0
2606,Cory,Middleton,43305.0,3.0
2607,Emily,Perez,80972.0,4.0
2608,William,Weber,60031.0,9.0
2609,Cody,Collins,42745.0,6.0
2610,Andrew,Watson,0.0,0.0
2611,Zachary,Snyder,186671.0,8.0
2612,Stephen,Webster,0.0,0.0
2613,Matthew,Miles,95380.0,6.0
2614,Elizabeth,Le,0.0,0.0
2615,Kenneth,Wade,0.0,0.0
2616,Gregory,Lee,0.0,0.0
2617,Charles,Oliver,109892.0,4.0
2618,Danny,Williams,0.0,0.0
2619,Tanya,Herrera,98569.0,3.0
2620,Caleb,Smith,84974.0,2.0
2621,Joshua,Wheeler,0.0,0.0
2622,Melissa,Pacheco,0.0,0.0
2623,Joseph,Russell,46818.0,3.0
2624,Patricia,Gonzalez,71488.0,11.0
2625,Robert,Myers,114473.0,7.0
2626,Abigail,Schmidt,0.0,0.0
2627,Clifford,Woods,0.0,0.0
2628,Jennifer,Lamb,80401.0,7.0
2629,Ryan,Silva,0.0,0.0
2630,Kevin,Lawson,101782.0,3.0
2631,Michael,Underwood,261436.0,12.0
2632,Brian,Martin,0.0,0.0
2633,Linda,Knight,49012.0,3.0
2634,Ryan,Hernandez,0.0,0.0
2635,Victoria,Spencer,49584.0,8.0
2636,Katelyn,Dominguez,0.0,0.0
2637,Autumn,Weaver,45238.0,2.0
2638,Lori,Miller,79910.0,4.0
2639,Alyssa,Wilkerson,33853.0,6.0
2640,James,Jackson,0.0,0.0
2641,Katherine,Turner,72909.0,5.0
2642,Amy,Rogers,0.0,0.0
2643,Crystal,Cummings,0.0,0.0
2644,Janice,Soto,5418.0,7.0
2645,Daniel,Hines,0.0,0.0
2646,Benjamin,Wood,0.0,0.0
2647,Deborah,Peterson,14689.0,0.0
2648,Ronnie,Davis,86892.0,6.0
2649,Andrew,Preston,40396.0,7.0
2650,Jane,Mccoy,0.0,0.0
2651,William,Johnson,137208.0,6.0
2652,Shannon,Ramirez,49838.0,3.0
2653,Danielle,English,0.0,0.0
2654,Paula,Knight,51817.0,5.0
2655,Madeline,Scott,21205.0,7.0
2656,Daniel,Brown,43899.0,6.0
2657,Christina,Reed,0.0,0.0
2658,Daniel,Quinn,0.0,0.0
2659,Harold,Johnson,80519.0,4.0
2660,Christopher,Trujillo,26482.0,5.0
2661,William,Lang,99912.0,8.0
2662,Tammie,Crawford,50960.0,3.0
2663,Scott,Alvarez,40522.0,5.0
2664,Tracey,Serrano,89632.0,2.0
2665,Madison,Burke,0.0,0.0
2666,Michael,Smith,50259.0,8.0
2667,Johnathan,Werner,0.0,0.0
2668,Deborah,Arroyo,0.0,0.0
2669,Alicia,Everett,46550.0,9.0
2670,Michael,Simmons,19038.0,3.0
2671,Christopher,Freeman,0.0,0.0
2672,Nicole,Johnson,65614.0,11.0
2673,Jessica,Parker,0.0,0.0
2674,Dawn,Ward,10728.0,6.0
2675,Angela,Jensen,32635.0,5.0
2676,Kayla,Case,6071.0,7.0
2677,Christina,Morris,147841.0,16.0
2678,Christopher,Thomas,10790.0,2.0
2679,Kayla,Chandler,98731.0,15.0
2680,Laura,Ruiz,0.0,0.0
2681,Kristin,Esparza,0.0,0.0
2682,Cody,Velasquez,78672.0,6.0
2683,Jennifer,Coleman,97592.0,6.0
2684,Beth,Mcgrath,206222.0,17.0
2685,Tony,Franklin,0.0,0.0
2686,Stacy,Rojas,137721.0,20.0
2687,Danielle,Williams,40297.0,4.0
2688,Victoria,Gonzalez,0.0,0.0
2689,Jennifer,Herrera,98168.0,8.0
2690,Ethan,Burns,0.0,0.0
2691,Phyllis,Jones,146488.0,20.0
2692,Brian,Bailey,0.0,0.0
2693,Stephanie,Cook,0.0,0.0
2694,John,Morris,0.0,0.0
2695,Adrienne,Garcia,0.0,0.0
2696,Arthur,Mccarthy,0.0,0.0
2697,Eric,Lucas,90556.0,13.0
2698,Jeffrey,Swanson,36757.0,5.0
2699,David,House,0.0,0.0
2700,Marvin,Lewis,121677.0,10.0
2701,Maria,Sanchez,0.0,0.0
2702,Haley,Ramos,125089.0,8.0
2703,Michael,Bailey,187733.0,6.0
2704,Walter,Stewart,37707.0,3.0
2705,Amy,Herrera,0.0,0.0
2706,David,Hood,50387.0,4.0
2707,Aaron,Chen,79016.0,9.0
2708,Jessica,Ford,133945.0,14.0
2709,Robert,Warren,0.0,0.0
2710,Catherine,Young,0.0,0.0
2711,Rebecca,Adkins,0.0,0.0
2712,Courtney,Barnes,50852.0,10.0
2713,Peter,Liu,67406.0,4.0
2714,Todd,Lowe,0.0,0.0
2715,Joshua,Castro,0.0,0.0
2716,Dale,Johnson,76323.0,3.0
